STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       1420;2022112717:13;    1;  118.0;    0.0;    0.0;   0;   101.48;2022112718:00;eor
       1420;2022112718:13;    1;  119.0;    0.0;    0.0;   0;   110.82;2022112719:00;eor
       1420;2022112719:13;    1;  120.0;    0.0;    0.0;   0;   120.44;2022112720:00;eor
       1420;2022112720:13;    1;  120.0;    0.0;    0.0;   0;   129.94;2022112721:00;eor
       1420;2022112721:13;    1;  119.0;    0.0;    0.0;   0;   138.82;2022112722:00;eor
       1420;2022112722:13;    1;  117.0;    0.0;    0.0;   0;   146.19;2022112723:00;eor
       1420;2022112723:13;    1;  115.0;    0.0;    0.0;   0;   150.62;2022112800:00;eor
       1420;2022112800:13;    1;  112.0;    0.0;    0.0;   0;   150.63;2022112801:00;eor
       1420;2022112801:13;    1;  106.0;    0.0;    0.0;   0;   146.21;2022112802:00;eor
       1420;2022112802:13;    1;  113.0;    0.0;    0.0;   0;   138.85;2022112803:00;eor
       1420;2022112803:13;    1;  112.0;    0.0;    0.0;   0;   129.98;2022112804:00;eor
       1420;2022112804:13;    1;  111.0;    0.0;    0.0;   0;   120.48;2022112805:00;eor
       1420;2022112805:13;    1;  111.0;    0.0;    0.0;   0;   110.88;2022112806:00;eor
       1420;2022112806:13;    1;  112.0;    0.0;    0.0;   0;   101.55;2022112807:00;eor
       1420;2022112807:13;    1;  109.0;    0.0;    0.0;   0;    92.83;2022112808:00;eor
       1420;2022112808:13;    1;  110.0;    7.0;    7.0;   0;    85.08;2022112809:00;eor
       1420;2022112809:13;    1;  113.0;   19.0;   19.0;   0;    78.69;2022112810:00;eor
       1420;2022112810:13;    1;  120.0;   24.0;   24.0;   0;    74.09;2022112811:00;eor
       1420;2022112811:13;    1;  121.0;   30.0;   30.0;   0;    71.67;2022112812:00;eor
       1420;2022112812:13;    1;  123.0;   31.0;   31.0;   0;    71.68;2022112813:00;eor
       1420;2022112813:13;    1;  125.0;   19.0;   19.0;   0;    74.11;2022112814:00;eor
       1420;2022112814:13;    1;  123.0;   13.0;   13.0;   0;    78.72;2022112815:00;eor
       1420;2022112815:13;    1;  121.0;   10.0;   10.0;   0;    85.12;2022112816:00;eor
       1420;2022112816:13;    1;  122.0;    1.0;    1.0;   0;    92.89;2022112817:00;eor
       1420;2022112817:13;    1;  122.0;    0.0;    0.0;   0;   101.61;2022112818:00;eor
       1420;2022112818:13;    1;  121.0;    0.0;    0.0;   0;   110.95;2022112819:00;eor
       1420;2022112819:13;    1;  122.0;    0.0;    0.0;   0;   120.56;2022112820:00;eor
       1420;2022112820:13;    1;  121.0;    0.0;    0.0;   0;   130.07;2022112821:00;eor
       1420;2022112821:14;    1;  123.0;    0.0;    0.0;   0;   138.96;2022112822:00;eor
       1420;2022112822:14;    1;  124.0;    0.0;    0.0;   0;   146.35;2022112823:00;eor
       1420;2022112823:14;    1;  124.0;    0.0;    0.0;   0;   150.79;2022112900:00;eor
       1420;2022112900:14;    1;  127.0;    0.0;    0.0;   0;   150.80;2022112901:00;eor
       1420;2022112901:14;    1;  125.0;    0.0;    0.0;   0;   146.36;2022112902:00;eor
       1420;2022112902:14;    1;  125.0;    0.0;    0.0;   0;   138.99;2022112903:00;eor
       1420;2022112903:14;    1;  125.0;    0.0;    0.0;   0;   130.11;2022112904:00;eor
       1420;2022112904:14;    1;  125.0;    0.0;    0.0;   0;   120.61;2022112905:00;eor
       1420;2022112905:14;    1;  125.0;    0.0;    0.0;   0;   111.01;2022112906:00;eor
       1420;2022112906:14;    1;  124.0;    0.0;    0.0;   0;   101.68;2022112907:00;eor
       1420;2022112907:14;    1;  123.0;    0.0;    0.0;   0;    92.97;2022112908:00;eor
       1420;2022112908:14;    1;  125.0;    3.0;    4.0;   0;    85.23;2022112909:00;eor
       1420;2022112909:14;    1;  125.0;    9.0;    9.0;   0;    78.85;2022112910:00;eor
       1420;2022112910:14;    1;  126.0;   12.0;   12.0;   0;    74.26;2022112911:00;eor
       1420;2022112911:14;    1;  126.0;   15.0;   15.0;   0;    71.84;2022112912:00;eor
       1420;2022112912:14;    1;  125.0;   18.0;   18.0;   0;    71.85;2022112913:00;eor
       1420;2022112913:14;    1;  126.0;   16.0;   16.0;   0;    74.28;2022112914:00;eor
       1420;2022112914:14;    1;  127.0;   10.0;   10.0;   0;    78.88;2022112915:00;eor
       1420;2022112915:14;    1;  125.0;    6.0;    6.0;   0;    85.27;2022112916:00;eor
       1420;2022112916:14;    1;  118.0;    1.0;    1.0;   0;    93.02;2022112917:00;eor
       1420;2022112917:14;    1;  122.0;    0.0;    0.0;   0;   101.74;2022112918:00;eor
       1420;2022112918:14;    1;  113.0;    0.0;    0.0;   0;   111.08;2022112919:00;eor
       1420;2022112919:14;    1;  124.0;    0.0;    0.0;   0;   120.69;2022112920:00;eor
       1420;2022112920:14;    1;  121.0;    0.0;    0.0;   0;   130.20;2022112921:00;eor
       1420;2022112921:14;    1;  116.0;    0.0;    0.0;   0;   139.10;2022112922:00;eor
       1420;2022112922:14;    1;  119.0;    0.0;    0.0;   0;   146.50;2022112923:00;eor
       1420;2022112923:14;    1;  119.0;    0.0;    0.0;   0;   150.96;2022113000:00;eor
       1420;2022113000:14;    1;  121.0;    0.0;    0.0;   0;   150.96;2022113001:00;eor
       1420;2022113001:14;    1;  122.0;    0.0;    0.0;   0;   146.51;2022113002:00;eor
       1420;2022113002:14;    1;  120.0;    0.0;    0.0;   0;   139.12;2022113003:00;eor
       1420;2022113003:14;    1;  123.0;    0.0;    0.0;   0;   130.23;2022113004:00;eor
       1420;2022113004:14;    1;  123.0;    0.0;    0.0;   0;   120.73;2022113005:00;eor
       1420;2022113005:14;    1;  125.0;    0.0;    0.0;   0;   111.13;2022113006:00;eor
       1420;2022113006:14;    1;  125.0;    0.0;    0.0;   0;   101.81;2022113007:00;eor
       1420;2022113007:14;    1;  126.0;    0.0;    0.0;   0;    93.11;2022113008:00;eor
       1420;2022113008:14;    1;  126.0;    2.0;    2.0;   0;    85.37;2022113009:00;eor
       1420;2022113009:14;    1;  127.0;   13.0;   13.0;   0;    79.00;2022113010:00;eor
       1420;2022113010:14;    1;  126.0;   15.0;   15.0;   0;    74.42;2022113011:00;eor
       1420;2022113011:14;    1;  126.0;    7.0;    7.0;   0;    72.01;2022113012:00;eor
       1420;2022113012:14;    1;  126.0;   17.0;   17.0;   0;    72.01;2022113013:00;eor
       1420;2022113013:14;    1;  126.0;   28.0;   28.0;   0;    74.44;2022113014:00;eor
       1420;2022113014:14;    1;  126.0;   10.0;   10.0;   0;    79.03;2022113015:00;eor
       1420;2022113015:14;    1;  124.0;    4.0;    4.0;   0;    85.41;2022113016:00;eor
       1420;2022113016:14;    1;  125.0;    0.0;    0.0;   0;    93.16;2022113017:00;eor
       1420;2022113017:14;    1;  125.0;    0.0;    0.0;   0;   101.87;2022113018:00;eor
       1420;2022113018:14;    1;  124.0;    0.0;    0.0;   0;   111.19;2022113019:00;eor
       1420;2022113019:14;    1;  123.0;    0.0;    0.0;   0;   120.80;2022113020:00;eor
       1420;2022113020:14;    1;  123.0;    0.0;    0.0;   0;   130.32;2022113021:00;eor
       1420;2022113021:14;    1;  124.0;    0.0;    0.0;   0;   139.23;2022113022:00;eor
       1420;2022113022:14;    1;  124.0;    0.0;    0.0;   0;   146.64;2022113023:00;eor
       1420;2022113023:14;    1;  123.0;    0.0;    0.0;   0;   151.12;2022120100:00;eor
       1420;2022120100:14;    1;  123.0;    0.0;    0.0;   0;   151.12;2022120101:00;eor
       1420;2022120101:14;    1;  121.0;    0.0;    0.0;   0;   146.66;2022120102:00;eor
       1420;2022120102:14;    1;  120.0;    0.0;    0.0;   0;   139.25;2022120103:00;eor
       1420;2022120103:14;    1;  121.0;    0.0;    0.0;   0;   130.35;2022120104:00;eor
       1420;2022120104:14;    1;  120.0;    0.0;    0.0;   0;   120.84;2022120105:00;eor
       1420;2022120105:14;    1;  119.0;    0.0;    0.0;   0;   111.24;2022120106:00;eor
       1420;2022120106:14;    1;  118.0;    0.0;    0.0;   0;   101.93;2022120107:00;eor
       1420;2022120107:14;    1;  118.0;    0.0;    0.0;   0;    93.23;2022120108:00;eor
       1420;2022120108:14;    1;  118.0;    3.0;    3.0;   0;    85.51;2022120109:00;eor
       1420;2022120109:14;    1;  117.0;   10.0;   10.0;   0;    79.14;2022120110:00;eor
       1420;2022120110:14;    1;  116.0;   27.0;   27.0;   0;    74.57;2022120111:00;eor
       1420;2022120111:14;    1;  117.0;   34.0;   34.0;   0;    72.17;2022120112:00;eor
       1420;2022120112:14;    1;  118.0;   28.0;   28.0;   0;    72.17;2022120113:00;eor
       1420;2022120113:14;    1;  116.0;   37.0;   37.0;   0;    74.59;2022120114:00;eor
       1420;2022120114:14;    1;  109.0;   38.0;   39.0;   1;    79.17;2022120115:00;eor
       1420;2022120115:15;    1;  113.0;   16.0;   22.0;  45;    85.55;2022120116:00;eor
       1420;2022120116:15;    1;  113.0;    1.0;    1.0;   1;    93.28;2022120117:00;eor
       1420;2022120117:15;    1;  105.0;    0.0;    0.0;   0;   101.98;2022120118:00;eor
       1420;2022120118:15;    1;  105.0;    0.0;    0.0;   0;   111.31;2022120119:00;eor
       1420;2022120119:15;    1;  111.0;    0.0;    0.0;   0;   120.92;2022120120:00;eor
       1420;2022120120:15;    1;  114.0;    0.0;    0.0;   0;   130.44;2022120121:00;eor
       1420;2022120121:15;    1;  114.0;    0.0;    0.0;   0;   139.35;2022120122:00;eor
       1420;2022120122:15;    1;  110.0;    0.0;    0.0;   0;   146.78;2022120123:00;eor
       1420;2022120123:15;    1;  110.0;    0.0;    0.0;   0;   151.27;2022120200:00;eor
       1420;2022120200:15;    1;  109.0;    0.0;    0.0;   0;   151.27;2022120201:00;eor
       1420;2022120201:15;    1;  106.0;    0.0;    0.0;   0;   146.79;2022120202:00;eor
       1420;2022120202:15;    1;  110.0;    0.0;    0.0;   0;   139.37;2022120203:00;eor
       1420;2022120203:15;    1;  117.0;    0.0;    0.0;   0;   130.47;2022120204:00;eor
       1420;2022120204:15;    1;  117.0;    0.0;    0.0;   0;   120.96;2022120205:00;eor
       1420;2022120205:15;    1;  118.0;    0.0;    0.0;   0;   111.36;2022120206:00;eor
       1420;2022120206:15;    1;  117.0;    0.0;    0.0;   0;   102.05;2022120207:00;eor
       1420;2022120207:15;    1;  117.0;    0.0;    0.0;   0;    93.36;2022120208:00;eor
       1420;2022120208:15;    1;  116.0;    5.0;    5.0;   0;    85.64;2022120209:00;eor
       1420;2022120209:15;    1;  116.0;   13.0;   13.0;   0;    79.28;2022120210:00;eor
       1420;2022120210:15;    1;  116.0;   24.0;   24.0;   0;    74.71;2022120211:00;eor
       1420;2022120211:15;    1;  116.0;   23.0;   23.0;   0;    72.32;2022120212:00;eor
       1420;2022120212:15;    1;  116.0;   27.0;   27.0;   0;    72.32;2022120213:00;eor
       1420;2022120213:15;    1;  117.0;   21.0;   21.0;   0;    74.73;2022120214:00;eor
       1420;2022120214:15;    1;  117.0;   13.0;   13.0;   0;    79.31;2022120215:00;eor
       1420;2022120215:15;    1;  116.0;    3.0;    3.0;   0;    85.67;2022120216:00;eor
       1420;2022120216:15;    1;  117.0;    0.0;    0.0;   0;    93.40;2022120217:00;eor
       1420;2022120217:15;    1;  115.0;    0.0;    0.0;   0;   102.10;2022120218:00;eor
       1420;2022120218:15;    1;  115.0;    0.0;    0.0;   0;   111.42;2022120219:00;eor
       1420;2022120219:15;    1;  114.0;    0.0;    0.0;   0;   121.02;2022120220:00;eor
       1420;2022120220:15;    1;  114.0;    0.0;    0.0;   0;   130.55;2022120221:00;eor
       1420;2022120221:15;    1;  114.0;    0.0;    0.0;   0;   139.47;2022120222:00;eor
       1420;2022120222:15;    1;  113.0;    0.0;    0.0;   0;   146.91;2022120223:00;eor
       1420;2022120223:15;    1;  114.0;    0.0;    0.0;   0;   151.41;2022120300:00;eor
       1420;2022120300:15;    1;  113.0;    0.0;    0.0;   0;   151.42;2022120301:00;eor
       1420;2022120301:15;    1;  113.0;    0.0;    0.0;   0;   146.92;2022120302:00;eor
       1420;2022120302:15;    1;  114.0;    0.0;    0.0;   0;   139.49;2022120303:00;eor
       1420;2022120303:15;    1;  114.0;    0.0;    0.0;   0;   130.58;2022120304:00;eor
       1420;2022120304:15;    1;  114.0;    0.0;    0.0;   0;   121.06;2022120305:00;eor
       1420;2022120305:15;    1;  114.0;    0.0;    0.0;   0;   111.46;2022120306:00;eor
       1420;2022120306:15;    1;  114.0;    0.0;    0.0;   0;   102.15;2022120307:00;eor
       1420;2022120307:15;    1;  113.0;    0.0;    0.0;   0;    93.47;2022120308:00;eor
       1420;2022120308:15;    1;  114.0;    4.0;    5.0;   0;    85.76;2022120309:00;eor
       1420;2022120309:15;    1;  114.0;   15.0;   15.0;   0;    79.41;2022120310:00;eor
       1420;2022120310:15;    1;  114.0;   21.0;   21.0;   0;    74.85;2022120311:00;eor
       1420;2022120311:15;    1;  115.0;   16.0;   16.0;   0;    72.46;2022120312:00;eor
       1420;2022120312:15;    1;  115.0;   15.0;   15.0;   0;    72.46;2022120313:00;eor
       1420;2022120313:15;    1;  115.0;   13.0;   13.0;   0;    74.87;2022120314:00;eor
       1420;2022120314:15;    1;  115.0;    9.0;    9.0;   0;    79.44;2022120315:00;eor
       1420;2022120315:15;    1;  114.0;    4.0;    4.0;   0;    85.80;2022120316:00;eor
       1420;2022120316:15;    1;  115.0;    0.0;    0.0;   0;    93.52;2022120317:00;eor
       1420;2022120317:15;    1;  115.0;    0.0;    0.0;   0;   102.21;2022120318:00;eor
       1420;2022120318:15;    1;  114.0;    0.0;    0.0;   0;   111.52;2022120319:00;eor
       1420;2022120319:15;    1;  114.0;    0.0;    0.0;   0;   121.12;2022120320:00;eor
       1420;2022120320:15;    1;  114.0;    0.0;    0.0;   0;   130.65;2022120321:00;eor
       1420;2022120321:15;    1;  115.0;    0.0;    0.0;   0;   139.58;2022120322:00;eor
       1420;2022120322:15;    1;  115.0;    0.0;    0.0;   0;   147.04;2022120323:00;eor
       1420;2022120323:15;    1;  115.0;    0.0;    0.0;   0;   151.55;2022120400:00;eor
       1420;2022120400:15;    1;  116.0;    0.0;    0.0;   0;   151.56;2022120401:00;eor
       1420;2022120401:15;    1;  115.0;    0.0;    0.0;   0;   147.05;2022120402:00;eor
       1420;2022120402:15;    1;  114.0;    0.0;    0.0;   0;   139.60;2022120403:00;eor
       1420;2022120403:15;    1;  114.0;    0.0;    0.0;   0;   130.68;2022120404:00;eor
       1420;2022120404:15;    1;  114.0;    0.0;    0.0;   0;   121.16;2022120405:00;eor
       1420;2022120405:16;    1;  114.0;    0.0;    0.0;   0;   111.56;2022120406:00;eor
       1420;2022120406:16;    1;  114.0;    0.0;    0.0;   0;   102.26;2022120407:00;eor
       1420;2022120407:16;    1;  114.0;    0.0;    0.0;   0;    93.58;2022120408:00;eor
       1420;2022120408:16;    1;  114.0;    3.0;    3.0;   0;    85.88;2022120409:00;eor
       1420;2022120409:16;    1;  115.0;    6.0;    6.0;   0;    79.54;2022120410:00;eor
       1420;2022120410:16;    1;  115.0;   15.0;   15.0;   0;    74.99;2022120411:00;eor
       1420;2022120411:16;    1;  116.0;   17.0;   17.0;   0;    72.59;2022120412:00;eor
       1420;2022120412:16;    1;  116.0;   17.0;   17.0;   0;    72.60;2022120413:00;eor
       1420;2022120413:16;    1;  116.0;   11.0;   11.0;   0;    75.00;2022120414:00;eor
       1420;2022120414:16;    1;  117.0;    7.0;    7.0;   0;    79.57;2022120415:00;eor
       1420;2022120415:16;    1;  117.0;    2.0;    2.0;   0;    85.91;2022120416:00;eor
       1420;2022120416:16;    1;  117.0;    0.0;    0.0;   0;    93.62;2022120417:00;eor
       1420;2022120417:16;    1;  117.0;    0.0;    0.0;   0;   102.31;2022120418:00;eor
       1420;2022120418:16;    1;  118.0;    0.0;    0.0;   0;   111.62;2022120419:00;eor
       1420;2022120419:16;    1;  117.0;    0.0;    0.0;   0;   121.22;2022120420:00;eor
       1420;2022120420:16;    1;  117.0;    0.0;    0.0;   0;   130.75;2022120421:00;eor
       1420;2022120421:16;    1;  117.0;    0.0;    0.0;   0;   139.69;2022120422:00;eor
       1420;2022120422:16;    1;  118.0;    0.0;    0.0;   0;   147.15;2022120423:00;eor
       1420;2022120423:16;    1;  118.0;    0.0;    0.0;   0;   151.68;2022120500:00;eor
       1420;2022120500:16;    1;  117.0;    0.0;    0.0;   0;   151.69;2022120501:00;eor
       1420;2022120501:16;    1;  117.0;    0.0;    0.0;   0;   147.17;2022120502:00;eor
       1420;2022120502:16;    1;  117.0;    0.0;    0.0;   0;   139.71;2022120503:00;eor
       1420;2022120503:16;    1;  117.0;    0.0;    0.0;   0;   130.78;2022120504:00;eor
       1420;2022120504:16;    1;  117.0;    0.0;    0.0;   0;   121.25;2022120505:00;eor
       1420;2022120505:16;    1;  117.0;    0.0;    0.0;   0;   111.66;2022120506:00;eor
       1420;2022120506:16;    1;  118.0;    0.0;    0.0;   0;   102.36;2022120507:00;eor
       1420;2022120507:16;    1;  117.0;    0.0;    0.0;   0;    93.69;2022120508:00;eor
       1420;2022120508:16;    1;  117.0;    5.0;    5.0;   0;    85.99;2022120509:00;eor
       1420;2022120509:16;    1;  118.0;   11.0;   11.0;   0;    79.66;2022120510:00;eor
       1420;2022120510:16;    1;  119.0;   19.0;   19.0;   0;    75.11;2022120511:00;eor
       1420;2022120511:16;    1;  119.0;   21.0;   21.0;   0;    72.72;2022120512:00;eor
       1420;2022120512:16;    1;  119.0;   15.0;   15.0;   0;    72.73;2022120513:00;eor
       1420;2022120513:16;    1;  120.0;    9.0;    9.0;   0;    75.13;2022120514:00;eor
       1420;2022120514:16;    1;  121.0;    8.0;    8.0;   0;    79.68;2022120515:00;eor
       1420;2022120515:16;    1;  122.0;    3.0;    3.0;   0;    86.02;2022120516:00;eor
       1420;2022120516:16;    1;  122.0;    0.0;    0.0;   0;    93.73;2022120517:00;eor
       1420;2022120517:16;    1;  121.0;    0.0;    0.0;   0;   102.41;2022120518:00;eor
       1420;2022120518:16;    1;  119.0;    0.0;    0.0;   0;   111.71;2022120519:00;eor
       1420;2022120519:16;    1;  119.0;    0.0;    0.0;   0;   121.31;2022120520:00;eor
       1420;2022120520:16;    1;  119.0;    0.0;    0.0;   0;   130.84;2022120521:00;eor
       1420;2022120521:16;    1;  120.0;    0.0;    0.0;   0;   139.79;2022120522:00;eor
       1420;2022120522:16;    1;  120.0;    0.0;    0.0;   0;   147.27;2022120523:00;eor
       1420;2022120523:16;    1;  120.0;    0.0;    0.0;   0;   151.81;2022120600:00;eor
       1420;2022120600:16;    1;  118.0;    0.0;    0.0;   0;   151.81;2022120601:00;eor
       1420;2022120601:16;    1;  118.0;    0.0;    0.0;   0;   147.28;2022120602:00;eor
       1420;2022120602:16;    1;  118.0;    0.0;    0.0;   0;   139.81;2022120603:00;eor
       1420;2022120603:16;    1;  117.0;    0.0;    0.0;   0;   130.87;2022120604:00;eor
       1420;2022120604:16;    1;  115.0;    0.0;    0.0;   0;   121.34;2022120605:00;eor
